quantity,kgPrice,dateUnix,dateIso
100,4.654595479,1521673200,21/03/2018
12000,4.3,1521673200,21/03/2018
50,8.966484802,1521759600,22/03/2018
17789.2,4.749416502,1521759600,22/03/2018
16500,4.062,1521759600,22/03/2018
1000,4.78,1521759600,22/03/2018
1450,4.289999194,1521759600,22/03/2018
12000,4.578422499,1521846000,23/03/2018
25000,3.82,1521846000,23/03/2018
16500,4.163939394,1521846000,23/03/2018
5000,5.421354794,1521846000,23/03/2018
10000,5.421355604,1521846000,23/03/2018
10000,4.54,1521932400,24/03/2018
2500,3.975058457,1521932400,24/03/2018
2000,4.78,1522015200,25/03/2018
850,4.599998349,1522015200,25/03/2018
17789.2,4.749416502,1522015200,25/03/2018
10000,4.513421995,1522015200,25/03/2018
1000,5.899998285,1522015200,25/03/2018
500,4.600001558,1522015200,25/03/2018
17789.2,4.749415932,1522015200,25/03/2018
12000,4.578423331,1522015200,25/03/2018
17789.2,4.749416502,1522101600,26/03/2018
17789.2,4.749416502,1522101600,26/03/2018
2000,5.45596259,1522188000,27/03/2018
22000,3.956590909,1522188000,27/03/2018
12000,4.578422499,1522188000,27/03/2018
500,5.143919876,1522188000,27/03/2018
17789.2,4.749415932,1522274400,28/03/2018
15000,4.911656669,1522274400,28/03/2018
8000,5.265659996,1522274400,28/03/2018
17789.2,4.749416502,1522360800,29/03/2018
15000,4.608422665,1522360800,29/03/2018
10000,4.510922993,1522447200,30/03/2018
10000,4.94,1522447200,30/03/2018
20000,4.351165004,1522447200,30/03/2018
10000,4.510920998,1522447200,30/03/2018
14137.2,4.710934975,1522447200,30/03/2018
14137.2,4.710934975,1522447200,30/03/2018
14137.2,4.710934975,1522447200,30/03/2018
14137.2,4.710934975,1522447200,30/03/2018
8000,5.265659996,1522447200,30/03/2018
15000,4.601755333,1522620000,01/04/2018
16000,4.056875,1522620000,01/04/2018
16000,4.05875,1522620000,01/04/2018
16000,4.056875,1522620000,01/04/2018
14000,4.175480714,1522706400,02/04/2018
14000,4.175480714,1522706400,02/04/2018
500,4.28682,1522706400,02/04/2018
200,1.4988,1522879200,04/04/2018
25500,3.828705882,1522965600,05/04/2018
25500,3.828705882,1522965600,05/04/2018
25500,3.828705882,1523052000,06/04/2018
500,7.2,1523224800,08/04/2018
16000,4.64,1523224800,08/04/2018
25500,3.828705882,1523224800,08/04/2018
1000,4.04984,1523311200,09/04/2018
9600,4.92308125,1523397600,10/04/2018
12000,4.401666667,1523397600,10/04/2018
6000,6.129508333,1523397600,10/04/2018
9600,4.933289583,1523484000,11/04/2018
9850,4.929558376,1523484000,11/04/2018
25000,4.029,1523570400,12/04/2018
25000,4.029,1523570400,12/04/2018
1050,4.499990476,1523570400,12/04/2018
5000,4.049844,1523570400,12/04/2018
25000,3.827,1523656800,13/04/2018
25000,3.827,1523656800,13/04/2018
25000,3.827,1523656800,13/04/2018
14000,4.016071429,1523656800,13/04/2018
16000,4.1690525,1523829600,15/04/2018
9850,4.929558376,1523829600,15/04/2018
8000,6.035405,1523829600,15/04/2018
250,5.05532,1523829600,15/04/2018
8000,5.0025,1523829600,15/04/2018
14000,3.814428571,1523916000,16/04/2018
14000,4.172857143,1523916000,16/04/2018
4000,5.81506,1523916000,16/04/2018
16000,4.1690525,1523916000,16/04/2018
500,5.74318,1524002400,17/04/2018
19,1.841052632,1524002400,17/04/2018
8000,3.613875,1524002400,17/04/2018
9000,4.576226667,1524002400,17/04/2018
138,1.12884058,1524002400,17/04/2018
9000,4.880845556,1524088800,18/04/2018
31000,4.222580645,1524175200,19/04/2018
1000,5.1,1524175200,19/04/2018
2000,5.687605,1524261600,20/04/2018
14137,5.460762538,1524261600,20/04/2018
14137,5.460763953,1524261600,20/04/2018
300,10.11556667,1524261600,20/04/2018
14137,5.460763245,1524434400,22/04/2018
200,4.59615,1524434400,22/04/2018
2000,4,1524434400,22/04/2018
14137,5.460763953,1524434400,22/04/2018
17789,5.499230423,1524520800,23/04/2018
14000,4.182623571,1524520800,23/04/2018
17789,5.499230985,1524520800,23/04/2018
14000,4.182623571,1524520800,23/04/2018
8000,4.569675,1524607200,24/04/2018
50,4.3846,1524607200,24/04/2018
14000,4.182623571,1524607200,24/04/2018
16000,4.174375,1524607200,24/04/2018
34000,4.25,1524607200,24/04/2018
20000,3.9,1524607200,24/04/2018
20000,3.9,1524607200,24/04/2018
14000,4.182623571,1524607200,24/04/2018
10000,5.16,1524693600,25/04/2018
17789,5.499230985,1524693600,25/04/2018
4000,5.3299975,1524693600,25/04/2018
16000,4.15875,1524780000,26/04/2018
4000,5.86979,1524780000,26/04/2018
12129,4.060877236,1524780000,26/04/2018
7277,4.020287206,1524780000,26/04/2018
7277,4.020287206,1524780000,26/04/2018
10800,4.088888889,1524780000,26/04/2018
10800,4.088888889,1524780000,26/04/2018
12129,4.060877236,1524780000,26/04/2018
50,8.1882,1524780000,26/04/2018
14137,5.460763953,1524866400,27/04/2018
10000,4.54,1524866400,27/04/2018
10000,5.420669,1524866400,27/04/2018
1000,4.36815,1524866400,27/04/2018
9950,5.706830151,1524866400,27/04/2018
14137,5.460763953,1524952800,28/04/2018
17789,5.499230423,1525039200,29/04/2018
10000,5.708036,1525039200,29/04/2018
11972,5.347701303,1525039200,29/04/2018
25000,3.829,1525039200,29/04/2018
25000,3.829,1525039200,29/04/2018
17789,5.499230985,1525039200,29/04/2018
10000,5.283169,1525039200,29/04/2018
10000,5.283169,1525039200,29/04/2018
14137,5.460763245,1525039200,29/04/2018
10000,5.708036,1525039200,29/04/2018
14137,5.460763245,1525039200,29/04/2018
14137,5.460762538,1525039200,29/04/2018
11972,5.347700468,1525125600,30/04/2018
14137,5.460763245,1525125600,30/04/2018
15000,5.456502,1525125600,30/04/2018
15000,5.456502,1525125600,30/04/2018
14137,5.460763245,1525125600,30/04/2018
14137,5.460763245,1525125600,30/04/2018
25000,3.827,1525212000,01/05/2018
20000,4.353665,1525212000,01/05/2018
20000,4.353665,1525212000,01/05/2018
25000,3.7804708,1525298400,02/05/2018
14000,3.780047143,1525298400,02/05/2018
5000,4.849998,1525384800,03/05/2018
14137,5.460762538,1525384800,03/05/2018
14000,3.814428571,1525384800,03/05/2018
18000,3.984881111,1525471200,04/05/2018
16000,4.174375,1525471200,04/05/2018
1650,10.93980519,1525471200,04/05/2018
200,49.1559,1525471200,04/05/2018
14000,4.190882857,1525644000,06/05/2018
16000,4.416875,1525730400,07/05/2018
17789,5.499230423,1525730400,07/05/2018
16000,4.16875,1525730400,07/05/2018
5000,4.65959,1525816800,08/05/2018
14000,4.195122857,1525816800,08/05/2018
14000,4.195122857,1525816800,08/05/2018
16000,4.36875,1525816800,08/05/2018
16000,4.4034375,1525816800,08/05/2018
5000,4.85,1525816800,08/05/2018
17000,4.17,1525903200,09/05/2018
16000,4.129989375,1525903200,09/05/2018
10000,4.179331,1525903200,09/05/2018
17000,4.22,1525989600,10/05/2018
17000,4.249037,1525989600,10/05/2018
50,6.4811,1525989600,10/05/2018
16000,4.43389,1526248800,13/05/2018
16000,4.43389,1526248800,13/05/2018
5000,4.85,1526335200,14/05/2018
500,5.31914,1526335200,14/05/2018
27,10.5,1526421600,15/05/2018
16000,4.433875,1526421600,15/05/2018
5000,4.767736,1526508000,16/05/2018
7500,5.292341333,1526508000,16/05/2018
11972,5.259948212,1526508000,16/05/2018
10000,5.187505,1526508000,16/05/2018
16000,4.4339375,1526594400,17/05/2018
250,4.77968,1526594400,17/05/2018
15000,5.404834667,1526594400,17/05/2018
17000,4.25,1526594400,17/05/2018
17000,4.25,1526680800,18/05/2018
10000,5.278169,1526680800,18/05/2018
11972,5.351876879,1526680800,18/05/2018
15000,4.23,1526680800,18/05/2018
1000,4.48095,1526767200,19/05/2018
5000,4.899178,1526853600,20/05/2018
16000,4.43875,1526853600,20/05/2018
350,4.971714286,1526853600,20/05/2018
16000,4.43875,1526853600,20/05/2018
10000,5.423169,1526853600,20/05/2018
10000,5.278168,1526940000,21/05/2018
500,10.80952,1527026400,22/05/2018
150,0.1882,1527026400,22/05/2018
15000,5.68,1527112800,23/05/2018
300,4.995133333,1527112800,23/05/2018
31000,4.222580645,1527112800,23/05/2018
1000,5.1,1527112800,23/05/2018
14000,4.174096429,1527112800,23/05/2018
16000,4.1889375,1527112800,23/05/2018
5000,6.327806,1527199200,24/05/2018
10000,4.465,1527199200,24/05/2018
17000,4.25,1527199200,24/05/2018
15000,5.68,1527199200,24/05/2018
16000,4.5309375,1527285600,25/05/2018
1000,6.79787,1527285600,25/05/2018
15000,5.68,1527285600,25/05/2018
16000,4.630625,1527458400,27/05/2018
2850,4.895066667,1527458400,27/05/2018
12000,5.299058333,1527458400,27/05/2018
15000,5.68,1527458400,27/05/2018
10000,5.780521,1527458400,27/05/2018
2000,5.50215,1527544800,28/05/2018
7500,5.498136,1527631200,29/05/2018
7500,5.498134667,1527631200,29/05/2018
10000,4.54,1527717600,30/05/2018
23000,4.833059467,1527717600,30/05/2018
24000,5.461927917,1527890400,01/06/2018
2800,6.401007143,1527890400,01/06/2018
7200,5.862181944,1527890400,01/06/2018
7500,5.751352,1527890400,01/06/2018
7200,5.862181944,1527890400,01/06/2018
9000,4.972222222,1528063200,03/06/2018
1050,5.793095238,1528063200,03/06/2018
7200,5.862181944,1528063200,03/06/2018
15000,5.401500667,1528063200,03/06/2018
400,5.7931,1528063200,03/06/2018
16000,4.4611875,1528063200,03/06/2018
0.1,5.89,1528149600,04/06/2018
0.004,50,1528149600,04/06/2018
0.002,49.5,1528149600,04/06/2018
2000,6.12397,1528149600,04/06/2018
16000,4.13875,1528236000,05/06/2018
16000,4.13875,1528236000,05/06/2018
500,6.37032,1528236000,05/06/2018
34000,4.25,1528236000,05/06/2018
300,5.602166667,1528322400,06/06/2018
3000,4.761903333,1528322400,06/06/2018
200,5.44215,1528322400,06/06/2018
8000,6.060405,1528408800,07/06/2018
500,6.306,1528408800,07/06/2018
17000,4.25,1528408800,07/06/2018
1000,6.49999,1528495200,08/06/2018
6000,5.374,1528668000,10/06/2018
0.063,8.142857143,1528668000,10/06/2018
2000,5.868035,1528754400,11/06/2018
25600,3.7828125,1528754400,11/06/2018
25600,3.7828125,1528754400,11/06/2018
1350,4.945533333,1528840800,12/06/2018
300,5.6034,1528840800,12/06/2018
25600,3.7828125,1528840800,12/06/2018
6000,5.35,1528840800,12/06/2018
6000,5.564388333,1528840800,12/06/2018
500,5.616,1528927200,13/06/2018
8000,4.193125,1528927200,13/06/2018
100,10.1421,1528927200,13/06/2018
8000,4.193125,1528927200,13/06/2018
4000,5.4015425,1529013600,14/06/2018
5000,3.842176,1529013600,14/06/2018
25000,4.38,1529100000,15/06/2018
25600,3.7828125,1529100000,15/06/2018
25600,3.7828125,1529100000,15/06/2018
3400,5.582941176,1529272800,17/06/2018
47,1.384680851,1529359200,18/06/2018
16000,4.46325,1529359200,18/06/2018
16000,4.8819375,1529359200,18/06/2018
4000,5.34305,1529359200,18/06/2018
14500,5.408513793,1529359200,18/06/2018
16000,4.92875,1529445600,19/06/2018
1000,5.434,1529445600,19/06/2018
10000,6.417805,1529445600,19/06/2018
4800,6.4,1529445600,19/06/2018
769,21.72973992,1529532000,20/06/2018
5000,4.299702,1529532000,20/06/2018
16000,4.111249375,1529532000,20/06/2018
9600,5.615363542,1529532000,20/06/2018
15000,5.592392667,1529532000,20/06/2018
5000,4.298768,1529532000,20/06/2018
650,10.65486154,1529532000,20/06/2018
9000,4.616342222,1529532000,20/06/2018
15000,5.592392667,1529532000,20/06/2018
32000,4.34,1529618400,21/06/2018
17000,4.33,1529618400,21/06/2018
30000,4.405823333,1529618400,21/06/2018
17000,4.3,1529618400,21/06/2018
2000,3.35265,1529618400,21/06/2018
2000,5.4,1529618400,21/06/2018
16000,4.2625,1529618400,21/06/2018
9600,5.721473958,1529618400,21/06/2018
10000,4.80103,1529704800,22/06/2018
18000,3.993213889,1529704800,22/06/2018
17000,4.25,1529704800,22/06/2018
7500,6.726606667,1529877600,24/06/2018
5000,5.962904,1529877600,24/06/2018
22000,4.459772727,1529964000,25/06/2018
15000,4.23,1529964000,25/06/2018
25600,3.796484375,1530050400,26/06/2018
25600,3.796484375,1530050400,26/06/2018
14000,6.331925,1530136800,27/06/2018
25600,3.796484375,1530136800,27/06/2018
34000,5.05,1530136800,27/06/2018
10000,5.278167,1530136800,27/06/2018
10000,5.278169,1530136800,27/06/2018
25600,3.796484375,1530136800,27/06/2018
12000,4.9,1530223200,28/06/2018
25600,3.796484375,1530223200,28/06/2018
10000,5.278167,1530223200,28/06/2018
10000,5.278167,1530309600,29/06/2018
25600,3.796484375,1530309600,29/06/2018
250,5.64996,1530309600,29/06/2018
25600,3.796484375,1530309600,29/06/2018
11972,5.351876879,1530309600,29/06/2018
11972,5.351876879,1530309600,29/06/2018
8000,6.35,1530482400,01/07/2018
17789,5.496419135,1530482400,01/07/2018
16000,4.1889375,1530482400,01/07/2018
17789,5.496419135,1530482400,01/07/2018
5800,4.714915517,1530482400,01/07/2018
3000,5.469833333,1530568800,02/07/2018
17789,5.496419135,1530568800,02/07/2018
100,6.1578,1530568800,02/07/2018
10000,5.278169,1530568800,02/07/2018
16000,4.8534375,1530568800,02/07/2018
100,5.9652,1530568800,02/07/2018
7500,5.338169333,1530568800,02/07/2018
17789,5.496418011,1530568800,02/07/2018
31000,5.05,1530655200,03/07/2018
2000,4.451035,1530655200,03/07/2018
3025,7.133880992,1530655200,03/07/2018
12000,4.9,1530655200,03/07/2018
1000,4.45103,1530655200,03/07/2018
325,5.421692308,1530741600,04/07/2018
1600,6.56674375,1530741600,04/07/2018
3000,4.411763333,1530741600,04/07/2018
2000,4.892545,1530741600,04/07/2018
250,4.70588,1530741600,04/07/2018
100,5.6029,1530828000,05/07/2018
5000,4.86,1530828000,05/07/2018
250,5.64996,1530914400,06/07/2018
8000,6.35,1530914400,06/07/2018
17000,4.3,1530914400,06/07/2018
3000,6.389893333,1531087200,08/07/2018
500,9.14284,1531087200,08/07/2018
700,15,1531087200,08/07/2018
1000,7.837868754,1531087200,08/07/2018
17789,5.496419698,1531087200,08/07/2018
15000,4.4,1531173600,09/07/2018
25000,4.4,1531173600,09/07/2018
15000,5.363185333,1531173600,09/07/2018
15000,5.363185333,1531173600,09/07/2018
16000,4.165,1531260000,10/07/2018
25000,4.0952,1531346400,11/07/2018
8000,5.07530625,1531346400,11/07/2018
16000,5.299631875,1531346400,11/07/2018
25000,4.0952,1531346400,11/07/2018
100,5.45,1531432800,12/07/2018
14000,4.1,1531432800,12/07/2018
16000,5.075,1531432800,12/07/2018
14137,5.407241989,1531432800,12/07/2018
2000,4.41176,1531432800,12/07/2018
16000,5.075,1531432800,12/07/2018
14500,5.05,1531519200,13/07/2018
1000,5.25,1531519200,13/07/2018
16000,5.00375,1531692000,15/07/2018
2000,8.38301,1531692000,15/07/2018
10000,5.228184,1531692000,15/07/2018
11972,5.312333779,1531692000,15/07/2018
15000,5.355852,1531692000,15/07/2018
16000,4.915,1531692000,15/07/2018
16000,4.95375,1531692000,15/07/2018
10000,5.32,1531778400,16/07/2018
15000,5.348185333,1531778400,16/07/2018
16500,5.15,1531778400,16/07/2018
10000,5.228185,1531864800,17/07/2018
16500,5.048484848,1531864800,17/07/2018
16000,4.915,1531864800,17/07/2018
17789,5.449247288,1531864800,17/07/2018
10000,5.32,1531864800,17/07/2018
10000,5.228185,1531864800,17/07/2018
25600,4.904869141,1531951200,18/07/2018
8000,5.03327625,1531951200,18/07/2018
25600,4.904869141,1531951200,18/07/2018
10000,5.235884,1531951200,18/07/2018
20000,5.686863,1531951200,18/07/2018
25600,4.904869141,1531951200,18/07/2018
10000,5.228185,1532037600,19/07/2018
10000,5.228185,1532124000,20/07/2018
7000,6.05293,1532124000,20/07/2018
17789,5.446436,1532124000,20/07/2018
10000,5.358185,1532296800,22/07/2018
11972,5.318598396,1532296800,22/07/2018
11972,5.312333779,1532296800,22/07/2018
3000,4.1624,1532469600,24/07/2018
10000,5.32,1532469600,24/07/2018
11972,5.312333779,1532469600,24/07/2018
29000,4.910096552,1532469600,24/07/2018
15000,5.60477,1532469600,24/07/2018
8000,6.3,1532642400,26/07/2018
25600,4.90234375,1532728800,27/07/2018
3000,5.539996667,1532728800,27/07/2018
25600,4.90234375,1532728800,27/07/2018
25500,4.940196078,1532728800,27/07/2018
15000,5.68,1532901600,29/07/2018
7500,6.124593333,1532901600,29/07/2018
14137,5.407241282,1532901600,29/07/2018
14137,5.407241282,1532901600,29/07/2018
16500,4.993636364,1532988000,30/07/2018
5000,4.565536,1532988000,30/07/2018
16000,5.260909375,1532988000,30/07/2018
5000,4.565536,1532988000,30/07/2018
1000,5.48015,1532988000,30/07/2018
15000,5.68,1533074400,31/07/2018
14137,5.400167645,1533074400,31/07/2018
2000,9.226915,1533074400,31/07/2018
17789,5.443624712,1533074400,31/07/2018
25600,4.905859375,1533074400,31/07/2018
2000,5.793055,1533074400,31/07/2018
25000,5.5036,1533074400,31/07/2018
14137,5.400167645,1533074400,31/07/2018
14137,5.403704463,1533074400,31/07/2018
2000,7.87736,1533074400,31/07/2018
15805,5.304127175,1533074400,31/07/2018
25600,4.905859375,1533074400,31/07/2018
25000,5.5036,1533074400,31/07/2018
250,10,1533074400,31/07/2018
2000,5.8482,1533160800,01/08/2018
11972,5.318599232,1533247200,02/08/2018
13000,5.326923077,1533247200,02/08/2018
25600,4.905859375,1533247200,02/08/2018
1000,4.95928,1533247200,02/08/2018
15000,5.35,1533247200,02/08/2018
8000,4.63542,1533247200,02/08/2018
22000,5.490454545,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25600,4.905859375,1533333600,03/08/2018
25000,5.5036,1533333600,03/08/2018
1000,5.18134,1533506400,05/08/2018
1000,5.3,1533506400,05/08/2018
15000,5.3,1533506400,05/08/2018
16000,5.17625,1533506400,05/08/2018
15500,6.170966452,1533506400,05/08/2018
25600,4.905859375,1533506400,05/08/2018
2000,5.450635,1533506400,05/08/2018
16000,5.1825,1533592800,06/08/2018
2000,6.08899,1533592800,06/08/2018
7250,5.35,1533592800,06/08/2018
16000,5.1825,1533592800,06/08/2018
1000,6.78756,1533679200,07/08/2018
900,5.785711111,1533679200,07/08/2018
500,5.7857,1533679200,07/08/2018
17000,5.6,1533679200,07/08/2018
8000,5.725875,1533852000,09/08/2018
25000,5.9562,1533938400,10/08/2018
10000,5.213183,1534111200,12/08/2018
16000,5.120625,1534111200,12/08/2018
16000,5.120625,1534111200,12/08/2018
16000,5.1903125,1534111200,12/08/2018
10000,5.213185,1534111200,12/08/2018
10000,5.213185,1534111200,12/08/2018
300,6.710933333,1534111200,12/08/2018
100,49.0676,1534111200,12/08/2018
25600,5.105859375,1534111200,12/08/2018
20000,5.3,1534197600,13/08/2018
10000,5.213183,1534197600,13/08/2018
8000,6.3,1534197600,13/08/2018
16000,5.120625,1534197600,13/08/2018
17789,5.43800326,1534197600,13/08/2018
17789,5.43800326,1534197600,13/08/2018
25600,4.969751953,1534370400,15/08/2018
8000,6.66885875,1534370400,15/08/2018
25600,4.969751953,1534370400,15/08/2018
50,11.3246,1534370400,15/08/2018
25600,4.969751953,1534370400,15/08/2018
10000,5.074217,1534370400,15/08/2018
16000,5.130583125,1534456800,16/08/2018
16500,5.29,1534456800,16/08/2018
7500,6.064586667,1534543200,17/08/2018
1500,7.07,1534543200,17/08/2018
0.1,6.39,1534543200,17/08/2018
7500,6.064586667,1534543200,17/08/2018
9000,5.565,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
16500,5.1,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
18000,5.493319444,1534716000,19/08/2018
7000,5.451368571,1534716000,19/08/2018
16000,5.65,1534716000,19/08/2018
11972,5.306069997,1534716000,19/08/2018
1700,6.628241176,1534802400,20/08/2018
300,5.836666667,1534802400,20/08/2018
1000,5.71613,1534802400,20/08/2018
25600,5.105859375,1534888800,21/08/2018
10000,5.671052,1534975200,22/08/2018
16000,5.1906125,1534975200,22/08/2018
5000,5.4542896,1534975200,22/08/2018
16000,5.881191875,1534975200,22/08/2018
12000,5.454289667,1534975200,22/08/2018
8000,5.13625,1534975200,22/08/2018
6200,7.223325806,1535061600,23/08/2018
2000,5.76355,1535061600,23/08/2018
16000,5.65,1535148000,24/08/2018
600,7.9792,1535148000,24/08/2018
5000,6.26,1535148000,24/08/2018
14137,5.400167645,1535148000,24/08/2018
600,7.440966667,1535148000,24/08/2018
10000,5.218185,1535148000,24/08/2018
500,5.4755,1535234400,25/08/2018
7000,6.543635714,1535320800,26/08/2018
14137,5.400167645,1535320800,26/08/2018
2000,6.54363,1535320800,26/08/2018
15450,6.170967638,1535320800,26/08/2018
50,16.5,1535320800,26/08/2018
14137,5.396632242,1535320800,26/08/2018
100,5.4799,1535320800,26/08/2018
100,5.4799,1535320800,26/08/2018
3000,5.4,1535320800,26/08/2018
20000,5.02,1535407200,27/08/2018
14137,5.396630827,1535407200,27/08/2018
15000,5.449466667,1535407200,27/08/2018
50,14.8688,1535407200,27/08/2018
16000,5.1906125,1535407200,27/08/2018
5000,6.26,1535493600,28/08/2018
2000,3.6483825,1535493600,28/08/2018
7000,5.728571429,1535493600,28/08/2018
2700,5.939996296,1535493600,28/08/2018
17789,5.43800326,1535493600,28/08/2018
17789,5.438003823,1535493600,28/08/2018
17789,5.43800326,1535580000,29/08/2018
200,5.5736,1535580000,29/08/2018
14137,5.396632242,1535666400,30/08/2018
17789,5.438003823,1535666400,30/08/2018
3400,6.563379412,1535666400,30/08/2018
14137,5.396632949,1535666400,30/08/2018
15000,5.334851333,1535666400,30/08/2018
17789.2,5.437942122,1535752800,31/08/2018
2000,6.921,1535752800,31/08/2018
14137.2,5.39655448,1535752800,31/08/2018
8000,6.00416875,1535752800,31/08/2018
3200,7.725171875,1535752800,31/08/2018
17789.2,5.437942122,1535752800,31/08/2018
16500,5.702973939,1536012000,03/09/2018
5,55.148,1536012000,03/09/2018
2500,5.75,1536012000,03/09/2018
4475,7.223776536,1536098400,04/09/2018
18000,5.491375,1536098400,04/09/2018
16500,5.702973939,1536098400,04/09/2018
1000,5.66282,1536098400,04/09/2018
5,53.972,1536184800,05/09/2018
1000,5.36344,1536184800,05/09/2018
4,19.3125,1536271200,06/09/2018
400,7.8758,1536271200,06/09/2018
20,5.6075,1536271200,06/09/2018
10,6.796,1536271200,06/09/2018
20000,5.68451,1536616800,10/09/2018
16000,5.1953,1536616800,10/09/2018
9000,5.770482222,1536703200,11/09/2018
7000,6.024285714,1536703200,11/09/2018
350,6.46,1536703200,11/09/2018
30000,6.315000067,1536876000,13/09/2018
200,7.51135,1536876000,13/09/2018
10000,5.355683,1536962400,14/09/2018
8000,6.02292,1537135200,16/09/2018
8000,6.02292,1537135200,16/09/2018
16000,5.65,1537135200,16/09/2018
16000,5.2403125,1537135200,16/09/2018
16000,5.65,1537135200,16/09/2018
16000,5.0703125,1537135200,16/09/2018
1500,4.940013333,1537221600,17/09/2018
11972,5.310246408,1537221600,17/09/2018
11972,5.310247244,1537221600,17/09/2018
16000,5.798244375,1537221600,17/09/2018
25500,5.511764706,1537221600,17/09/2018
3000,6.556913333,1537308000,18/09/2018
11972,5.310246408,1537308000,18/09/2018
16000,5.50375,1537308000,18/09/2018
16000,5.20125,1537308000,18/09/2018
5000,7.011846,1537308000,18/09/2018
8000,5.65,1537308000,18/09/2018
10000,5.683052,1537308000,18/09/2018
16000,5.8588,1537394400,19/09/2018
5000,6.904646,1537394400,19/09/2018
5000,6.049996,1537394400,19/09/2018
25600,5.287890625,1537480800,20/09/2018
16000,5.1005,1537567200,21/09/2018
8000,6.02291875,1537567200,21/09/2018
300,5.281433333,1537567200,21/09/2018
14000,6.399275,1537567200,21/09/2018
4000,5.476025,1537653600,22/09/2018
16000,5.0703125,1537740000,23/09/2018
14000,5.343022143,1537740000,23/09/2018
4000,5.7305525,1537740000,23/09/2018
16000,5.1005,1537740000,23/09/2018
4000,5.7305525,1537740000,23/09/2018
14000,5.343022143,1537740000,23/09/2018
7500,6.064588,1537740000,23/09/2018
10000,6.45,1537826400,24/09/2018
10000,6.45,1537826400,24/09/2018
2000,5.090965,1537826400,24/09/2018
15000,5.658082667,1537912800,25/09/2018
500,7.81732,1537912800,25/09/2018
500,9.4643,1537912800,25/09/2018
1200,6.679275,1537912800,25/09/2018
2000,9.226915,1537912800,25/09/2018
7500,5.251517333,1537999200,26/09/2018
16000,5.030625,1538085600,27/09/2018
10000,5.678051,1538172000,28/09/2018
3800,6.438873684,1538172000,28/09/2018
15000,5.439466667,1538172000,28/09/2018
25600,5.087890625,1538344800,30/09/2018
14000,5.344808567,1538517600,02/10/2018
25600,5.087890625,1538517600,02/10/2018
300,5.503822099,1538517600,02/10/2018
14000,5.344808567,1538517600,02/10/2018
25600,5.087890625,1538517600,02/10/2018
7500,5.251518666,1538517600,02/10/2018
25600,5.021587524,1538604000,03/10/2018
1500,5.181584362,1538604000,03/10/2018
15500,4.885493871,1538604000,03/10/2018
25600,5.087890625,1538690400,04/10/2018
8000,5.090931259,1538776800,05/10/2018
14137.2,5.396555894,1538949600,07/10/2018
17789.2,5.437942125,1538949600,07/10/2018
17789.2,5.437942688,1538949600,07/10/2018
1500,5.212620027,1538949600,07/10/2018
17789.2,5.437942125,1538949600,07/10/2018
17789.2,5.437942688,1538949600,07/10/2018
1000,5.144033196,1538949600,07/10/2018
14137.2,5.396555894,1538949600,07/10/2018
16000,4.930625,1539036000,08/10/2018
16000,5.685625,1539036000,08/10/2018
10000,6.32,1539036000,08/10/2018
16000,5.2062375,1539036000,08/10/2018
15000,5.439466667,1539036000,08/10/2018
200,13.06841907,1539036000,08/10/2018
9000,6.535555556,1539122400,09/10/2018
9000,6.535555556,1539122400,09/10/2018
500,5.8682,1539122400,09/10/2018
5023,5.810000145,1539122400,09/10/2018
16500,5.51,1539122400,09/10/2018
200,5.868200274,1539122400,09/10/2018
11000,5.7,1539122400,09/10/2018
4300,5.868199987,1539122400,09/10/2018
9000,6.535554443,1539208800,10/10/2018
7000,5.300000372,1539208800,10/10/2018
7500,6.064588002,1539208800,10/10/2018
8000,5.299999674,1539208800,10/10/2018
100,7.18,1539208800,10/10/2018
8000,5.65,1539295200,11/10/2018
16000,5.65,1539295200,11/10/2018
16000,4.930625,1539295200,11/10/2018
10000,6.32,1539381600,12/10/2018
16000,5.44,1539554400,14/10/2018
11000,5.79,1539554400,14/10/2018
15500,5.866129032,1539554400,14/10/2018
5000,5.803813909,1539554400,14/10/2018
14137.2,5.396555894,1539640800,15/10/2018
2000,6.099999863,1539640800,15/10/2018
25000,5.264,1539640800,15/10/2018
16000,5.44,1539640800,15/10/2018
2000,6.099999863,1539640800,15/10/2018
5000,6.750004,1539640800,15/10/2018
10000,4.793044746,1539727200,16/10/2018
11972,5.332190412,1539813600,17/10/2018
11972,5.332190412,1539813600,17/10/2018
25500,5.520758386,1539813600,17/10/2018
25600,5.741424221,1539986400,19/10/2018
3000,6.15,1539986400,19/10/2018
25000,4.92,1539986400,19/10/2018
17789.2,5.437942119,1539986400,19/10/2018
15500,4.950000196,1539986400,19/10/2018
200,5.234159091,1539986400,19/10/2018
17789.2,5.437942119,1540159200,21/10/2018
17789.2,5.437942119,1540159200,21/10/2018
30000,4.992,1540245600,22/10/2018
14137.2,5.39655519,1540245600,22/10/2018
17789.2,5.437942119,1540245600,22/10/2018
18000,5.103995554,1540332000,23/10/2018
2000,6.3,1540332000,23/10/2018
18000,5.103995554,1540332000,23/10/2018
4000,5.679564773,1540418400,24/10/2018
16000,4.904759375,1540418400,24/10/2018
10000,6.32,1540418400,24/10/2018
16000,4.904759375,1540418400,24/10/2018
16000,4.95,1540418400,24/10/2018
