dateUnix,dateIso,kgPrice,quantity
1511218800,20-11-17,11.62790698,500
1511218800,20-11-17,10.8,6000
1511218800,20-11-17,9.9377,2000
1511218800,20-11-17,9.9377,2000
1511218800,20-11-17,14,500
1511218800,20-11-17,14.14583333,600
1511305200,21-11-17,11.59687,2000
1511391600,22-11-17,21.18992248,500
1511391600,22-11-17,16.4462,900
1511391600,22-11-17,11.5,5000
1511478000,23-11-17,9.79767752,4000
1511478000,23-11-17,9.797676667,6000
1511478000,23-11-17,12.5,16000
1511478000,23-11-17,12.5,16000
1511737200,26-11-17,10.74683504,2000
1511737200,26-11-17,10.74683504,2000
1511737200,26-11-17,9.9377,2000
1511737200,26-11-17,10.74683504,2000
1511737200,26-11-17,10.74683504,2000
1511737200,26-11-17,11.59698667,3000
1511737200,26-11-17,13.65426357,575
1511737200,26-11-17,9.9377,2000
1511737200,26-11-17,11.59698667,3000
1511737200,26-11-17,19.64431525,3000
1511737200,26-11-17,11.59698667,3000
1511823600,27-11-17,13.29632,2000
1511823600,27-11-17,12.15000041,3000
1511823600,27-11-17,10.74683504,2000
1511823600,27-11-17,12.84624,2000
1511823600,27-11-17,10.74683504,2000
1511823600,27-11-17,13.29632,2000
1511823600,27-11-17,30.49263359,300
1511823600,27-11-17,10.834,500
1511823600,27-11-17,13.29632,2000
1511823600,27-11-17,13.14999752,500
1511823600,27-11-17,12.84624,2000
1511823600,27-11-17,11.59687,2000
1511823600,27-11-17,13.29632,3000
1511823600,27-11-17,13.29632,3000
1511823600,27-11-17,13.99586,2000
1511823600,27-11-17,11.59687,2000
1511823600,27-11-17,10.25,2000
1511823600,27-11-17,13.09624,2000
1511823600,27-11-17,12.84624,2000
1511823600,27-11-17,13.99586,2000
1511823600,27-11-17,9.187850027,3000
1511823600,27-11-17,12.84624,2000
1511823600,27-11-17,13.29632,2000
1511823600,27-11-17,10.74683504,2000
1511823600,27-11-17,11.59687,2000
1511823600,27-11-17,11.59687,2000
1511823600,27-11-17,10.74683504,2000
1511910000,28-11-17,11.84683552,199.85
1511910000,28-11-17,32.83224062,125
1511910000,28-11-17,8.438,3000
1511910000,28-11-17,10.74684,1000
1511910000,28-11-17,11.25,6976
1511996400,29-11-17,9.18785,2000
1511996400,29-11-17,13.29689504,2000
1511996400,29-11-17,8.438,2000
1511996400,29-11-17,9.18785,2000
1511996400,29-11-17,8.438,2000
1511996400,29-11-17,9.18785,2000
1511996400,29-11-17,11.49724094,6350
1511996400,29-11-17,11.81724,2000
1511996400,29-11-17,9.18785,2000
1511996400,29-11-17,11.81724,2000
1511996400,29-11-17,17.79588,1000
1511996400,29-11-17,11.81724,2000
1512082800,30-11-17,10.39758504,2000
1512082800,30-11-17,13.35,2000
1512082800,30-11-17,12.09712,1000
1512082800,30-11-17,15.4962,500
1512082800,30-11-17,9.9377,2000
1512082800,30-11-17,12.5,1500
1512082800,30-11-17,8.438,2000
1512082800,30-11-17,16.2962,1000
1512082800,30-11-17,12.25,2000
1512082800,30-11-17,9.9377,2000
1512082800,30-11-17,11.59687008,1000
1512082800,30-11-17,13.29632,3000
1512082800,30-11-17,16.99604,1000
1512082800,30-11-17,8.438,2000
1512082800,30-11-17,11.81724,2000
1512082800,30-11-17,18.17485984,500
1512082800,30-11-17,38.29113385,150
1512082800,30-11-17,17.79588,1000
1512082800,30-11-17,10.29728667,3000
1512082800,30-11-17,9.499860032,2500
1512082800,30-11-17,12.5,16000
1512169200,1/12/2017,46,300
1512169200,1/12/2017,12.31511628,10000
1512428400,4/12/2017,14,1200
1512428400,4/12/2017,9.9377,2000
1512428400,4/12/2017,18,25
1512428400,4/12/2017,14,1000
1512428400,4/12/2017,9.771666667,3000
1512428400,4/12/2017,11.79694,3000
1512514800,5/12/2017,12.25,2000
1512601200,6/12/2017,8.438,2000
1512601200,6/12/2017,8.438,2000
1512687600,7/12/2017,8.438,2000
1512687600,7/12/2017,12.5,16000
1512687600,7/12/2017,12.5,14480
1512687600,7/12/2017,8.438,2000
1512687600,7/12/2017,21.5,100
1512946800,10/12/2017,8.438,2000
1512946800,10/12/2017,13.39664992,200
1512946800,10/12/2017,13.26173758,1900
1512946800,10/12/2017,13.29631999,3000
1512946800,10/12/2017,13.29631999,3000
1512946800,10/12/2017,13.34689498,2000
1512946800,10/12/2017,11.92052632,1900
1512946800,10/12/2017,9.9377,2000
1512946800,10/12/2017,13.19665997,500
1512946800,10/12/2017,9.9377,2000
1512946800,10/12/2017,13.34689498,2000
1512946800,10/12/2017,13.29631999,3000
1513033200,11/12/2017,13.3,3000
1513033200,11/12/2017,14.1,300
1513033200,11/12/2017,13.3,3000
1513033200,11/12/2017,13.3,3000
1513033200,11/12/2017,13.3,3000
1513033200,11/12/2017,13.3,3000
1513033200,11/12/2017,11.97999921,1400
1513119600,12/12/2017,8.438,2000
1513119600,12/12/2017,13.99999993,916.34
1513119600,12/12/2017,13.3,3000
1513119600,12/12/2017,13.3,3000
1513119600,12/12/2017,12.41766091,1000
1513119600,12/12/2017,17.29827316,400
1513119600,12/12/2017,14,122.4
1513119600,12/12/2017,13.3,3000
1513119600,12/12/2017,14.00000015,411.26
1513119600,12/12/2017,15.75632002,2000
1513119600,12/12/2017,8.438,2000
1513206000,13-12-17,8.438,2000
1513206000,13-12-17,8.438,2000
1513206000,13-12-17,9.9377,2000
1513206000,13-12-17,8.438,2000
1513292400,14-12-17,13.12,2900
1513292400,14-12-17,13.95,1000
1513292400,14-12-17,13.3,3000
1513292400,14-12-17,16.072,500
1513292400,14-12-17,14.86534,5000
1513292400,14-12-17,13.12,1000
1513292400,14-12-17,13.11,1000
1513292400,14-12-17,21.79493999,4000
1513292400,14-12-17,12.5,12120
1513292400,14-12-17,13.54516575,850
1513292400,14-12-17,10.14760835,6000
1513292400,14-12-17,13.3,3000
1513378800,15-12-17,14.44355918,500
1513551600,17-12-17,9.9377,2000
1513551600,17-12-17,13.99632001,2000
1513551600,17-12-17,11.59687002,2000
1513551600,17-12-17,10.25,2000
1513551600,17-12-17,45.98840188,25
1513551600,17-12-17,12.29999995,3000
1513551600,17-12-17,12.74672727,550
1513551600,17-12-17,16.73574003,1000
1513551600,17-12-17,14.10000136,1500
1513551600,17-12-17,11.5968702,1425
1513551600,17-12-17,13.99632001,2000
1513551600,17-12-17,9.9377,2000
1513638000,18-12-17,12.346,3000
1513638000,18-12-17,12.452,1000
1513638000,18-12-17,16.79392465,1000
1513724400,19-12-17,13.69678,5000
1513724400,19-12-17,27.99309995,300
1513724400,19-12-17,14.28571491,500
1513724400,19-12-17,27.99309969,200
1513724400,19-12-17,12.84624003,2000
1513810800,20-12-17,14.99585008,200
1513810800,20-12-17,14.90655008,1000
1513810800,20-12-17,13.59678001,3000
1513810800,20-12-17,22,50
1513810800,20-12-17,12.84624003,2000
1513810800,20-12-17,16.4462,1000
1513810800,20-12-17,14.09681664,1000
1513810800,20-12-17,16.4462,1000
1513810800,20-12-17,13.64291978,1000
1513810800,20-12-17,10.75,10000
1513897200,21-12-17,10.95,3750
1513897200,21-12-17,11.93355556,4500
1513897200,21-12-17,40.90056994,1000
1513897200,21-12-17,67.9839003,200
1513897200,21-12-17,14.63607595,500
1513897200,21-12-17,13.598125,1000
1513897200,21-12-17,18.99517002,2000
1513983600,22-12-17,12.50847458,40000
1513983600,22-12-17,15.24999367,500
1513983600,22-12-17,13.87285854,500
1513983600,22-12-17,13.87285549,150
1513983600,22-12-17,9.9377,2000
1514156400,24-12-17,70.53196202,5
1514242800,25-12-17,11.24695468,1999.8
1514242800,25-12-17,11.24695468,1999.8
1514242800,25-12-17,11.8,2000
1514242800,25-12-17,12.84624003,2000
1514242800,25-12-17,11.24695468,1999.8
1514242800,25-12-17,11.5,5000
1514242800,25-12-17,12.36,4500
1514242800,25-12-17,12.1835443,1000
1514242800,25-12-17,12.4266,5000
1514329200,26-12-17,13.69677946,1950
1514329200,26-12-17,11.94718333,3000
1514329200,26-12-17,12.84624003,2000
1514329200,26-12-17,13.77999573,1000
1514329200,26-12-17,11.4972381,1050
1514329200,26-12-17,12.84624003,2000
1514329200,26-12-17,15.24999241,500
1514329200,26-12-17,16.93609003,1000
1514329200,26-12-17,10.29760752,4000
1514329200,26-12-17,9.9377,2000
1514329200,26-12-17,12.84624003,2000
1514329200,26-12-17,10.29728666,3000
1514329200,26-12-17,12.84624003,2000
1514329200,26-12-17,10.6,2000
1514329200,26-12-17,13.69677946,1950
1514329200,26-12-17,16.19596994,1000
1514329200,26-12-17,11.94718333,3000
1514329200,26-12-17,8.438,2000
1514415600,27-12-17,11.59686994,1000
1514415600,27-12-17,12.94762255,2000
1514415600,27-12-17,8.438,2000
1514415600,27-12-17,14.49999768,750
1514415600,27-12-17,12.5,2000
1514415600,27-12-17,13.64751356,7000
1514415600,27-12-17,12.5,1000
1514415600,27-12-17,12.5,2000
1514415600,27-12-17,8.438,2000
1514415600,27-12-17,16.4461999,600
1514415600,27-12-17,11.59686994,1000
1514415600,27-12-17,11.59686994,1000
1514415600,27-12-17,13.53899913,2000
1514415600,27-12-17,12.94762255,2000
1514415600,27-12-17,11.59686994,1000
1514415600,27-12-17,12.5,1000
1514415600,27-12-17,9.18785,1000
1514415600,27-12-17,9.18785,2000
1514415600,27-12-17,11.59686994,1000
1514415600,27-12-17,11.32481917,7000
1514502000,28-12-17,12.44484613,2000
1514502000,28-12-17,13.69999826,1000
1514502000,28-12-17,10.74749003,2000
1514502000,28-12-17,10.99743987,500
1514502000,28-12-17,10.94743337,900
1514502000,28-12-17,12.5,16000
1514502000,28-12-17,10.99744003,1000
1514502000,28-12-17,10.74746999,3000
1514502000,28-12-17,13.77999573,1000
1514588400,29-12-17,8.437995135,999.6
1514588400,29-12-17,9.9374,2000
1514588400,29-12-17,16.99539979,150
1514588400,29-12-17,8.43799757,1999.6
1514588400,29-12-17,13.49631994,500
1514588400,29-12-17,15.55,8000
1514588400,29-12-17,9.9374,2000
1514588400,29-12-17,15.19936709,500
1514588400,29-12-17,10.95,3750
1514588400,29-12-17,8.43799757,1999.6
1514588400,29-12-17,12.94762255,2000
1514588400,29-12-17,13.99654984,200
1514588400,29-12-17,11.49700997,2000
1514674800,30-12-17,10.5974925,8000
1514674800,30-12-17,11.69723999,8000
1514674800,30-12-17,10.54750499,2000
1514674800,30-12-17,10.69750399,5000
1514674800,30-12-17,11.8,6000
1514674800,30-12-17,10.347505,8000
1514674800,30-12-17,13.21202532,4000
1514674800,30-12-17,10.5974925,8000
1514674800,30-12-17,12.94700798,2500
1514674800,30-12-17,13.21202532,4000
1514674800,30-12-17,10.347505,8000
1514674800,30-12-17,7.897495015,2000
1514674800,30-12-17,10.59749502,2000
1514674800,30-12-17,15.79631999,6000
1514761200,31-12-17,11.5968698,1575
1514761200,31-12-17,8.4377,2000
1514761200,31-12-17,19.44208861,2000
1514761200,31-12-17,13.39611503,2000
1514761200,31-12-17,10.59749502,2000
1514761200,31-12-17,12.29694118,425
1514761200,31-12-17,15.99586149,650
1514761200,31-12-17,13.39611503,2000
1514761200,31-12-17,11.59686994,1000
1514761200,31-12-17,13.39611503,2000
1514761200,31-12-17,19.75,550
1514761200,31-12-17,19.75,1450
1514761200,31-12-17,8.4377,1000
1514761200,31-12-17,19.6477396,7000
1514847600,1/1/2018,12.7295,2000
1514847600,1/1/2018,20.40000316,50
1514847600,1/1/2018,16.73166667,600
1514847600,1/1/2018,15.55,8000
1514847600,1/1/2018,12.36666667,3000
1514934000,2/1/2018,13.39611503,2000
1514934000,2/1/2018,13.39610997,1000
1514934000,2/1/2018,13.39611503,2000
1514934000,2/1/2018,9.9375,2000
1514934000,2/1/2018,13.39610997,1000
1514934000,2/1/2018,13.39610997,1000
1514934000,2/1/2018,12.29694003,2000
1514934000,2/1/2018,13.39611503,2000
1514934000,2/1/2018,14.75,1000
1514934000,2/1/2018,13.39611503,2000
1514934000,2/1/2018,20.40001266,100
1515020400,3/1/2018,15.04271318,8000
1515020400,3/1/2018,14.44140191,3000
1515106800,4/1/2018,14.7,9000
1515106800,4/1/2018,14.7,3000
1515106800,4/1/2018,13.78000318,1000
1515106800,4/1/2018,12.5,16000
1515366000,7/1/2018,13.39611497,2000
1515366000,7/1/2018,19.75,1450
1515366000,7/1/2018,14.95,8000
1515366000,7/1/2018,10.29758663,1500
1515366000,7/1/2018,13.39611497,2000
1515366000,7/1/2018,14.95,8000
1515366000,7/1/2018,19.75,550
1515366000,7/1/2018,13.39611497,2000
1515452400,8/1/2018,14.95,8000
1515452400,8/1/2018,13.49666003,1000
1515452400,8/1/2018,17.32388232,1000
1515538800,9/1/2018,13.64291975,1000
1515538800,9/1/2018,11.64686677,600
1515538800,9/1/2018,14.72930255,100
1515538800,9/1/2018,11.94686246,800
1515538800,9/1/2018,15.81496815,500
1515625200,10/1/2018,12.83878336,4000
1515625200,10/1/2018,13.14215416,3200
1515625200,10/1/2018,15.60509554,500
1515625200,10/1/2018,14.21086656,1000
1515625200,10/1/2018,14.89588503,2000
1515625200,10/1/2018,18.46455414,500
1515711600,11/1/2018,12.5,16000
1515711600,11/1/2018,12.5,16000
1515711600,11/1/2018,13.35085714,3500
1515970800,14-01-18,12.78333333,1500
1515970800,14-01-18,14.04999862,1500
1516057200,15-01-18,20,25
1516057200,15-01-18,14.96815287,550
1516057200,15-01-18,14,9000
1516057200,15-01-18,15.91496815,500
1516057200,15-01-18,14,1000
1516143600,16-01-18,12.189,1000
1516143600,16-01-18,19.79076433,100
1516143600,16-01-18,14.89588503,2000
1516143600,16-01-18,12.189,1000
1516230000,17-01-18,10.69639255,1000
1516230000,17-01-18,13.03467312,15000
1516230000,17-01-18,15.80892076,200
1516230000,17-01-18,10.63662289,6900
1516230000,17-01-18,12.23847591,2000
1516230000,17-01-18,10.69639588,3000
1516230000,17-01-18,10.29802567,1000
1516230000,17-01-18,10.94514856,3500
1516230000,17-01-18,12.43736585,2000
1516230000,17-01-18,13.93343899,1500
1516230000,17-01-18,12.23847591,2000
1516230000,17-01-18,10.8481775,3000
1516316400,18-01-18,17.39539989,300
1516316400,18-01-18,14.89588503,2000
1516316400,18-01-18,12.45,2000
1516316400,18-01-18,11.82,2000
1516316400,18-01-18,19.99495008,200
1516316400,18-01-18,12.47000127,1500
1516316400,18-01-18,12.639,3000
1516316400,18-01-18,14.04999905,1500
1516316400,18-01-18,10.9,3000
1516316400,18-01-18,11.97999932,2100
1516316400,18-01-18,14.89588503,2000
1516316400,18-01-18,9.9377,3000
1516402800,19-01-18,12.85,2000
1516575600,21-01-18,14.14594002,2000
1516575600,21-01-18,14.14594002,2000
1516575600,21-01-18,12.29694002,2000
1516575600,21-01-18,11.98000211,600
1516575600,21-01-18,14.14594002,2000
1516575600,21-01-18,11.97999485,400
1516575600,21-01-18,9.9377,3000
1516662000,22-01-18,14.89588503,2000
1516662000,22-01-18,10.9,3000
1516662000,22-01-18,14.14594002,2000
1516662000,22-01-18,13.39610998,1000
1516662000,22-01-18,13.39610998,1000
1516662000,22-01-18,14.14594002,2000
1516662000,22-01-18,13.39611498,2000
1516748400,23-01-18,12.7390206,800
1516748400,23-01-18,11.97999932,2100
1516748400,23-01-18,13.39611498,2000
1516748400,23-01-18,12.50848766,40000
1516748400,23-01-18,13.71894588,4000
1516748400,23-01-18,13.39611498,2000
1516834800,24-01-18,16.90568886,900
1516834800,24-01-18,17.316,1000
1516834800,24-01-18,12.49705008,1000
1516834800,24-01-18,17.14562995,1000
1516834800,24-01-18,19.81207616,2000
1516834800,24-01-18,10.14760835,6000
1516834800,24-01-18,11.6,24000
1516834800,24-01-18,12.44057052,500
1516834800,24-01-18,14.89588503,2000
1516834800,24-01-18,16.29999881,2000
1516834800,24-01-18,11.3,3000
1516834800,24-01-18,16.29999881,2000
1516834800,24-01-18,12.36133122,2000
1517007600,26-01-18,14.89588503,2000
1517007600,26-01-18,13.39610998,1000
1517007600,26-01-18,13.89310998,1000
1517007600,26-01-18,13.39611498,2000
1517007600,26-01-18,11.3,3000
1517180400,28-01-18,13.63545214,2000
1517180400,28-01-18,10.9,3000
1517180400,28-01-18,13.63545214,2000
1517180400,28-01-18,13.09694067,15000
1517180400,28-01-18,13.89610998,2000
1517180400,28-01-18,10.94742335,3000
1517180400,28-01-18,14,5000
1517180400,28-01-18,12.29693999,1500
1517180400,28-01-18,14,5000
1517180400,28-01-18,10.39756168,6000
1517180400,28-01-18,10.40724002,2000
1517180400,28-01-18,10.9,3000
1517180400,28-01-18,13.27174374,2000
1517180400,28-01-18,10.40723999,3000
1517180400,28-01-18,13.63545214,2000
1517180400,28-01-18,14.89588503,2000
1517266800,29-01-18,28.99309984,100
1517266800,29-01-18,11.06377778,9000
1517266800,29-01-18,14.68470588,3400
1517266800,29-01-18,13.64806304,9000
1517266800,29-01-18,10.84746999,3000
1517266800,29-01-18,17.739,1000
1517353200,30-01-18,15.825,2000
1517353200,30-01-18,11.49695,2000
1517353200,30-01-18,13.89610998,2000
1517353200,30-01-18,10.2976094,3200
1517353200,30-01-18,13.63545214,2000
1517353200,30-01-18,13.39611498,2000
1517439600,31-01-18,14.28453991,600
1517439600,31-01-18,12.64714781,250
1517439600,31-01-18,14.45727924,2000
1517439600,31-01-18,10.890558,1000
1517439600,31-01-18,10.68985683,5000
1517439600,31-01-18,23.79527107,61
1517439600,31-01-18,13.45330151,3000
1517439600,31-01-18,12.64715977,1150
1517439600,31-01-18,14.45727924,500
1517439600,31-01-18,13.45330151,2000
1517439600,31-01-18,14.45727924,2000
1517439600,31-01-18,11.2947494,3000
1517526000,1/2/2018,14.4,500
1517526000,1/2/2018,12.5,1500
1517526000,1/2/2018,19.64801114,8000
1517526000,1/2/2018,12.84701002,3000
1517526000,1/2/2018,10.34751668,3000
1517526000,1/2/2018,13.65376842,2000
1517526000,1/2/2018,12.29694002,500
1517526000,1/2/2018,12.39712013,500
1517526000,1/2/2018,11.84678003,2000
1517526000,1/2/2018,15.56433938,5000
1517526000,1/2/2018,11.34695333,3000
1517612400,2/2/2018,16.73574002,1000
1517612400,2/2/2018,10.75,10000
1517785200,4/2/2018,13.89611003,2000
1517785200,4/2/2018,11.05,2000
1517785200,4/2/2018,14.75914081,500
1517785200,4/2/2018,13.5,16000
1517785200,4/2/2018,16.29590003,600
1517785200,4/2/2018,13.12,3000
1517785200,4/2/2018,13.5,16000
1517785200,4/2/2018,11.25,3000
1517785200,4/2/2018,11.05,2000
1517785200,4/2/2018,11.05,2000
1517785200,4/2/2018,13.5,16040
1517785200,4/2/2018,13.5,15960
1517785200,4/2/2018,11.05,2000
1517785200,4/2/2018,13.39611504,2000
1517871600,5/2/2018,11.59728571,7000
1517871600,5/2/2018,11.59728571,7000
1517871600,5/2/2018,13.25,1500
1517958000,6/2/2018,14.0752,2500
1517958000,6/2/2018,14.89588003,1000
1517958000,6/2/2018,13.29602005,1000
1517958000,6/2/2018,15.50012124,500
1517958000,6/2/2018,12.29694002,500
1517958000,6/2/2018,14,1050
1517958000,6/2/2018,12.39711997,1000
1518044400,7/2/2018,11.84678003,2000
1518044400,7/2/2018,13.79478918,8000
1518044400,7/2/2018,13.20604614,3000
1518044400,7/2/2018,13.4,2000
1518044400,7/2/2018,16.45979379,1000
1518044400,7/2/2018,11.79694002,3000
1518044400,7/2/2018,15.50012124,500
1518044400,7/2/2018,14.4,2000
1518044400,7/2/2018,13.79478918,8000
1518044400,7/2/2018,13.4,2000
1518044400,7/2/2018,12.90701002,1000
1518044400,7/2/2018,12.90701002,1000
1518044400,7/2/2018,19.64801114,8000
1518217200,9/2/2018,13.5,15920
1518217200,9/2/2018,13.5,16000
1518390000,11/2/2018,12.49678003,2000
1518476400,12/2/2018,12.37867939,2000
1518562800,13-02-18,13.4,1000
1518562800,13-02-18,16.2248062,1000
1518562800,13-02-18,12.9,2000
1518562800,13-02-18,17.01042707,9000
1518649200,14-02-18,11.19655582,2000
1518649200,14-02-18,13.33634204,2000
1518649200,14-02-18,16.13723978,1000
1518649200,14-02-18,13.42713955,16000
1518649200,14-02-18,15.39581717,2400
1518735600,15-02-18,12.74678566,700
1518735600,15-02-18,13.49666002,1000
1518735600,15-02-18,13.14694167,6000
1518735600,15-02-18,13.64806458,9000
1518735600,15-02-18,14.07,12000
1518735600,15-02-18,11.25,2000
1518735600,15-02-18,14.4,2000
1518735600,15-02-18,16.14519724,5400
1518735600,15-02-18,13.4,2000
1518735600,15-02-18,14.4,2000
1518735600,15-02-18,13.65,1000
1518822000,16-02-18,11.99125,4000
1518994800,18-02-18,13.49682307,1300
1518994800,18-02-18,12.64593999,2000
1518994800,18-02-18,12.64593999,2000
1518994800,18-02-18,12.64593999,2000
1518994800,18-02-18,13.4,2000
1518994800,18-02-18,38,500
1518994800,18-02-18,15.47,2000
1518994800,18-02-18,12.64593999,2000
1519081200,19-02-18,13.90000032,5000
1519081200,19-02-18,11.05,3000
1519081200,19-02-18,14.4,2000
1519081200,19-02-18,14.4,2000
1519081200,19-02-18,13.4,2000
1519081200,19-02-18,11.05,3000
1519167600,20-02-18,15.68136738,2600
1519167600,20-02-18,17.89586002,500
1519167600,20-02-18,16.49999921,1000
1519167600,20-02-18,16.42620016,500
1519167600,20-02-18,12.50618736,40000
1519167600,20-02-18,14.4,1350
1519167600,20-02-18,11.946735,2000
1519167600,20-02-18,13.4,2000
1519167600,20-02-18,14.28226445,800
1519167600,20-02-18,18.18329375,500
1519167600,20-02-18,11.946735,2000
1519254000,21-02-18,13.5,16000
1519254000,21-02-18,13.4,2000
1519254000,21-02-18,14.4,1850
1519254000,21-02-18,13.5,16000
1519254000,21-02-18,14.4,1000
1519254000,21-02-18,13.5,15760
1519426800,23-02-18,14.4,500
1519426800,23-02-18,19.64805594,8960
1519599600,25-02-18,10.15,2000
1519599600,25-02-18,13.16666667,3000
1519599600,25-02-18,13.12,2100
1519599600,25-02-18,14.85,1900
1519599600,25-02-18,13.4,2000
1519599600,25-02-18,12.5,2000
1519599600,25-02-18,10.84741335,3000
1519599600,25-02-18,13.29689414,3400
1519686000,26-02-18,14.4,1850
1519686000,26-02-18,22.93,500
1519686000,26-02-18,38,500
1519686000,26-02-18,13.59677998,2500
1519686000,26-02-18,20.18554632,3000
1519686000,26-02-18,17.15559002,1000
1519686000,26-02-18,16.4262,1000
1519686000,26-02-18,14.72683927,100
1519686000,26-02-18,13.4,2000
1519686000,26-02-18,14.87885986,2000
1519686000,26-02-18,11.69724001,1500
1519772400,27-02-18,17.79587997,1000
1519772400,27-02-18,14.09440919,2000
1519772400,27-02-18,16.4262,1000
1519772400,27-02-18,13.4,2000
1519772400,27-02-18,12.49654996,1000
1519772400,27-02-18,13.4,2000
1519772400,27-02-18,13.4,2000
1519772400,27-02-18,11.99678005,500
1519772400,27-02-18,12.49654996,1000
1519772400,27-02-18,12.49655004,2000
1519772400,27-02-18,13.22248614,5000
1519772400,27-02-18,14.90653998,500
1519772400,27-02-18,14.39638005,500
1519772400,27-02-18,12.49705004,1000
1519772400,27-02-18,16.73573998,1000
1519772400,27-02-18,12.49655004,2000
1519772400,27-02-18,16.1962,1000
1519772400,27-02-18,13.4,2000
1519772400,27-02-18,10.59749563,3450
1519858800,28-02-18,10.39179607,3450
1519858800,28-02-18,10.83552019,2000
1519858800,28-02-18,16.95134575,600
1519858800,28-02-18,10.83552019,2000
1519858800,28-02-18,10.5878463,5500
1519858800,28-02-18,16.16687096,1000
1519858800,28-02-18,10.83552019,2000
1519858800,28-02-18,15.88183274,700
1519858800,28-02-18,12.81987578,5000
1519858800,28-02-18,10.7349337,4000
1519945200,1/3/2018,18.99517003,1000
1519945200,1/3/2018,11.05,2000
1519945200,1/3/2018,13.30130924,2000
1519945200,1/3/2018,11.53662997,2000
1519945200,1/3/2018,12.14662997,2000
1519945200,1/3/2018,12.49655,2000
1519945200,1/3/2018,11.05,2000
1519945200,1/3/2018,12.49655,2000
1519945200,1/3/2018,10.74715999,3000
1519945200,1/3/2018,10.74715999,3000
1519945200,1/3/2018,12.49655,2000
1519945200,1/3/2018,11.05,1500
1519945200,1/3/2018,13.30130924,2000
1519945200,1/3/2018,11.84677997,1000
1519945200,1/3/2018,11.99695994,1000
1520204400,4/3/2018,12.45,1000
1520204400,4/3/2018,13.5,16000
1520204400,4/3/2018,13.4,2000
1520204400,4/3/2018,11.99678012,500
1520204400,4/3/2018,12.5,8000
1520204400,4/3/2018,13.66582788,2000
1520204400,4/3/2018,13.4,2000
1520290800,5/3/2018,24.37888199,25
1520290800,5/3/2018,16.73478261,25
1520290800,5/3/2018,18.27453416,2000
1520463600,7/3/2018,9.95,1400
1520463600,7/3/2018,9.95,3600
1520463600,7/3/2018,10.89747003,2000
1520463600,7/3/2018,12.39914286,3500
1520550000,8/3/2018,12.49655,2000
1520550000,8/3/2018,15.83195714,250
1520550000,8/3/2018,15.4040677,250
1520550000,8/3/2018,21.05869565,550
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,14.4,2000
1520550000,8/3/2018,12.7555,2000
1520550000,8/3/2018,10.64750501,4000
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,16.68723,850
1520550000,8/3/2018,50.78825994,500
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,21.67313665,40
1520550000,8/3/2018,15.20171834,4280
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,10.9,3000
1520550000,8/3/2018,13.4,2000
1520550000,8/3/2018,25.41894409,550
1520809200,11/3/2018,20.494825,2000
1520809200,11/3/2018,46.696,25
1520809200,11/3/2018,13.66582788,2000
1520809200,11/3/2018,14.81986957,1000
1520809200,11/3/2018,14.4,500
1520809200,11/3/2018,14.4,2000
1520809200,11/3/2018,14.4,2000
1520809200,11/3/2018,15.56666662,2000
1520809200,11/3/2018,17.61378339,1000
1520895600,12/3/2018,13.64593999,2000
1520895600,12/3/2018,18.5,1000
1520895600,12/3/2018,13.64593999,2000
1520895600,12/3/2018,12.64593999,2000
1520895600,12/3/2018,14.1536,2500
1520982000,13-03-18,14.4,2000
1520982000,13-03-18,20.16133339,1000
1520982000,13-03-18,13.4,2000
1520982000,13-03-18,13.852,3000
1520982000,13-03-18,11.94718199,5000
1520982000,13-03-18,11.6,24000
1521068400,14-03-18,14.60670678,500
1521068400,14-03-18,10.18955573,2000
1521068400,14-03-18,13.6991198,2000
1521154800,15-03-18,14.00759837,2000
1521154800,15-03-18,12.5,2000
1521154800,15-03-18,13.9,1500
1521154800,15-03-18,10.89746999,2000
1521154800,15-03-18,38.29114014,500
1521154800,15-03-18,14.4,2000
1521154800,15-03-18,14.4,2000
1521154800,15-03-18,14.75,1500
1521154800,15-03-18,12.90700998,1000
1521154800,15-03-18,10.9,3000
1521154800,15-03-18,16.68558819,850
1521241200,16-03-18,20.2447389,500
1521241200,16-03-18,11.75,3000
1521241200,16-03-18,11.75,3000
1521241200,16-03-18,13.43978956,3000
1521414000,18-03-18,18.5,1000
1521414000,18-03-18,14.4,2000
1521414000,18-03-18,13.5,1000
1521414000,18-03-18,12.6,2000
1521414000,18-03-18,14.99608903,450
1521500400,19-03-18,13.8,1000
1521500400,19-03-18,12.84700998,2000
1521500400,19-03-18,16.99604006,1000
1521500400,19-03-18,25.92864661,250
1521500400,19-03-18,11.25,2000
1521500400,19-03-18,13.8,1000
1521500400,19-03-18,15.02942323,500
1521500400,19-03-18,24.53068433,250
1521500400,19-03-18,27.25632112,50
1521500400,19-03-18,28.80961184,50
1521586800,20-03-18,11.45657054,100
1521586800,20-03-18,13.4,2000
1521586800,20-03-18,13.4,1000
1521586800,20-03-18,13.4,1000
1521586800,20-03-18,10.89742333,6000
1521586800,20-03-18,13.4,2000
1521586800,20-03-18,10.34751665,3000
1521586800,20-03-18,13.4,2000
1521673200,21-03-18,15.09623001,2000
1521673200,21-03-18,16.42619953,100
